gene_id,Con_PTH_1,Con_PTH_2,Con_PTH_3,Con_PTH_4,Con_Veh_1,Con_Veh_2,Con_Veh_3,Con_Veh_4
ENSMUSG00000051076|Vtcn1,0,2,2,8,4,4,4,2
ENSMUSG00000082208|Gm15379,0,0,0,0,0,7,2,0
MSTRG.14869|Gm43600,0,0,0,0,0,0,0,0
MSTRG.19241|Pdcd7,607,386,505,522,483,428,481,596
ENSMUSG00000095422|Gm24415,0,0,0,0,0,0,0,0
ENSMUSG00000083530|Gm13867,0,0,0,0,0,0,0,0
MSTRG.16094|Tmc4,121,149,107,130,97,99,109,130
MSTRG.1260|Igsf8,3562,1819,2284,2945,2584,2370,2560,2641
MSTRG.16152|RP23-103E11.5,11,11,20,30,39,35,65,28
MSTRG.13017|Mir7021,0,0,0,0,0,0,0,0
ENSMUSG00000094925|Gm5798,0,0,0,0,0,0,0,0
ENSMUSG00000095149|Gm24390,0,0,0,0,0,0,0,0
ENSMUSG00000075335|4930588K23Rik,0,0,0,0,0,0,0,0
ENSMUSG00000080992|Psmb5-ps,0,0,0,0,0,0,0,0
MSTRG.10014|n-R5s202,0,0,0,0,0,0,0,0
MSTRG.4462|Bcl11b,2844,1535,1782,2472,1365,1470,1661,1692
ENSMUSG00000090535|Gm8540,0,0,0,0,0,0,0,0
MSTRG.11553|Capza1,9581,5655,7487,7188,7823,7403,8703,8881
MSTRG.1348|Gm23690,0,0,0,0,0,0,0,0
ENSMUSG00000082149|Gm13002,0,0,0,0,0,0,0,0
ENSMUSG00000102531|1110002O04Rik,0,0,0,0,0,7,2,2
MSTRG.5694|Wdfy2,725,394,391,553,585,617,630,686
MSTRG.18844|Cdc37,7395,4926,5668,6144,6848,6467,6499,6803
ENSMUSG00000103536|Gm37837,1,3,0,0,4,0,0,0
MSTRG.11782|Casp6,666,416,437,524,621,520,615,666
ENSMUSG00000027849|Syt6,2,7,4,3,11,3,11,28
ENSMUSG00000088344|Gm22336,0,0,0,0,0,0,0,0
ENSMUSG00000077467|Gm26421,0,0,0,0,0,0,0,0
ENSMUSG00000084441|Gm26255,0,0,0,0,0,0,0,0
MSTRG.19709|Gm27855,0,1,1,1,1,1,1,1
MSTRG.8947|4933411K16Rik,1,1,1,0,5,6,1,1
MSTRG.1342|Fgfr3-ps,0,0,0,0,0,0,0,0
ENSMUSG00000091140|Gm17124,0,0,0,0,0,0,0,0
ENSMUSG00000107247|Gm43227,0,0,0,0,0,0,0,0
MSTRG.11852|Adh1,2812,1725,2315,2388,4011,4140,3978,3880
ENSMUSG00000070719|Pla2g4d,0,0,0,0,0,0,0,0
MSTRG.5084|Cox7c,1121,1219,1511,1040,996,869,1000,961
MSTRG.7738|Zfp318,972,857,796,918,1433,1515,1719,1513
MSTRG.6771|2510002D24Rik,151,142,142,110,230,151,190,181
ENSMUSG00000105235|Hcfc1r1-ps1,0,0,0,0,0,0,0,0
MSTRG.14651|Gm22214,0,0,0,0,0,0,0,0
ENSMUSG00000082011|Gm15043,0,0,0,0,0,0,0,0
ENSMUSG00000102233|Gm37889,0,0,0,0,0,0,0,0
ENSMUSG00000084017|Rpl21-ps9,0,0,0,0,0,0,0,0
ENSMUSG00000106529|Gm18451,0,0,0,0,0,0,0,0
MSTRG.1856|Gm9923,448,234,351,293,323,278,425,417
MSTRG.18174|Zfp330,2038,1183,1295,1499,1085,1054,1161,1347
ENSMUSG00000077188|Gm25090,0,0,0,0,0,0,0,0
MSTRG.2876|Epn2,977,665,814,797,1853,1913,2030,1978
ENSMUSG00000091806|Gm5258,0,0,0,0,0,0,0,0
ENSMUSG00000088541|Gm24963,0,0,0,0,0,0,0,0
MSTRG.8232|Gm37753,0,0,0,0,0,0,0,0
ENSMUSG00000083379|Gm4919,0,0,0,0,0,0,0,0
ENSMUSG00000109020|OR5AC1,0,0,0,0,0,0,0,0
ENSMUSG00000088210|Gm22084,0,0,0,0,0,0,0,0
MSTRG.8936|Lcor,278,171,229,192,189,231,286,241
MSTRG.14067|Wdfy3,4661,2994,3518,3457,4092,3474,4301,3967
ENSMUSG00000049018|Olfr368,0,0,0,0,0,0,0,0
ENSMUSG00000010021|Kif19a,13,12,15,14,0,19,28,9
MSTRG.693|Mir149,0,0,0,0,0,0,0,0
MSTRG.14780|Rnf216,2520,1307,1655,1944,2486,2586,2921,2686
MSTRG.5840|Mtrf1,146,97,127,159,198,168,239,202
ENSMUSG00000081290|Gm12520,0,0,0,0,0,0,0,0
MSTRG.20378|Tspan6,4613,3070,3999,3895,3557,3890,3906,4250
ENSMUSG00000107901|Gm44074,0,0,0,0,0,0,0,0
MSTRG.18361|Cbfb,6835,4098,4775,5353,5955,5961,6735,7136
MSTRG.1508|Lrp11,1408,663,807,1201,1204,1227,1172,1174
MSTRG.16753|Mtmr10,1695,1106,1280,1449,1239,1296,1705,1687
ENSMUSG00000057402|Cldn34b2,0,0,0,0,0,0,0,0
MSTRG.6792|Clcn2,762,798,754,806,511,513,577,492
ENSMUSG00000036658|Olfr11,0,0,0,0,0,0,0,0
ENSMUSG00000105436|Gm43212,0,0,0,0,0,0,0,0
ENSMUSG00000037335|Hand1,0,0,12,8,0,0,0,0
ENSMUSG00000099436|Gm28977,0,0,0,0,0,0,0,0
ENSMUSG00000075380|Olfr355,0,0,0,0,0,0,0,0
MSTRG.3538|RP23-390D17.10,0,0,0,0,0,0,0,0
ENSMUSG00000044697|Gm5479,0,0,1,0,0,0,1,0
ENSMUSG00000059411|Olfr434,0,0,0,0,0,0,0,0
MSTRG.10375|Gm14167,26,5,10,25,14,6,11,8
MSTRG.17095|Gm37716,0,5,3,2,2,0,4,5
MSTRG.8736|Cpsf7,2190,1804,1782,1976,2174,2031,2420,2400
ENSMUSG00000102490|Gm36985,0,0,0,0,0,0,0,0
ENSMUSG00000094678|Olfr857,0,0,0,0,0,0,0,0
MSTRG.7928|Memo1,2897,1754,2028,2122,1508,1476,1501,1580
ENSMUSG00000107346|Gm43225,0,0,0,0,0,0,0,0
ENSMUSG00000034538|Zfp418,64,44,39,48,104,57,73,99
MSTRG.11163|Fam160a1,1792,1031,1322,1487,997,1055,1176,1143
ENSMUSG00000097248|Gm2694,5,9,5,0,3,0,0,2
ENSMUSG00000095198|Mir467a-3,0,0,0,0,0,0,0,0
ENSMUSG00000095570|AC140325.3,0,0,0,0,0,0,0,0
MSTRG.16592|Gm26247,1,1,1,1,1,1,1,1
ENSMUSG00000047253|Krtap1-5,6,6,6,6,12,0,6,9
MSTRG.3017|Mir7115,1,1,1,1,1,1,1,1
ENSMUSG00000046178|Nxph1,3,0,0,0,0,0,0,0
MSTRG.15323|Mageb16-ps2,0,0,0,0,0,0,0,0
MSTRG.3627|Map3k14,904,764,778,766,536,406,562,449
MSTRG.10628|Ube2v1,5730,3247,3964,4468,4169,4339,4594,4743
ENSMUSG00000044361|BC024139,0,2,0,0,0,0,0,0
MSTRG.3878|Cep131,274,259,165,285,544,496,497,538
ENSMUSG00000102826|Gm38181,0,0,0,0,0,0,0,0
ENSMUSG00000077181|Gm25093,0,0,0,0,0,0,0,0
ENSMUSG00000082446|Gm13863,0,1,0,0,0,0,0,2
ENSMUSG00000104927|Gm43388,0,0,0,0,0,0,0,0
MSTRG.3496|Erbb2,821,577,527,701,1636,1435,1575,1564
MSTRG.7881|Twsg1,12443,5723,7685,9285,9300,10221,11451,10612
ENSMUSG00000054905|Stfa3,0,0,0,0,0,0,0,0
MSTRG.8871|Gm27440,0,0,0,0,0,0,0,1
ENSMUSG00000088898|Gm22515,0,0,0,0,0,0,0,0
ENSMUSG00000100010|1700010I02Rik,0,0,0,0,0,0,0,0
ENSMUSG00000103283|Gm37276,30,31,16,22,38,27,59,46
MSTRG.14927|Shfm1,4028,3383,3673,3444,3323,2633,2566,2919
ENSMUSG00000081849|Gm15847,0,0,0,0,0,0,0,0
ENSMUSG00000097339|Gm26671,0,5,0,0,3,17,4,0
MSTRG.15469|Gm15475,0,12,2,3,4,12,5,3
ENSMUSG00000099839|Gm29374,0,0,0,0,0,0,0,0
ENSMUSG00000106827|Gm7556,0,0,0,0,0,0,0,0
ENSMUSG00000082775|Itpa-ps3,0,0,0,0,0,0,0,0
MSTRG.14170|Gm43137,7,2,0,0,0,1,0,0
ENSMUSG00000042499|Hoxd11,0,0,0,0,0,0,0,0
MSTRG.7624|Gm16181,9,6,2,0,0,0,20,9
ENSMUSG00000052392|Acot4,21,34,0,13,16,23,11,8
ENSMUSG00000099899|Gm28784,0,0,0,0,0,0,0,0
MSTRG.2141|Ndufa12,1091,482,544,781,596,365,689,502
MSTRG.12974|Minos1,5118,4616,5645,4679,3558,3206,3714,3889
ENSMUSG00000089793|Gm16112,0,0,0,0,0,0,0,0
ENSMUSG00000094379|Vmn1r202,0,2,0,0,0,0,0,0
MSTRG.14468|Abcb9,754,407,490,550,460,473,448,389
ENSMUSG00000108587|RP23-66E21.1,0,0,0,0,0,0,0,0
ENSMUSG00000105052|Gm21655,2,3,3,4,4,2,4,3
ENSMUSG00000092437|Rpl9-ps9,0,0,0,0,0,0,0,0
MSTRG.10519|Gm25187,0,1,0,0,0,0,0,0
MSTRG.707|Gm26446,0,1,2,3,0,0,0,0
MSTRG.16923|Whamm,511,395,393,454,513,540,539,600
ENSMUSG00000093433|Gm18415,0,0,0,0,0,0,0,0
ENSMUSG00000101252|Ifna6,0,0,0,0,0,0,0,0
MSTRG.5701|Pinx1,327,151,160,313,299,279,357,375
ENSMUSG00000105634|Gm43367,0,0,0,0,0,0,0,0
ENSMUSG00000104382|4930402C01Rik,0,0,0,0,0,0,0,0
MSTRG.2382|8430429K09Rik,136,73,119,111,218,190,224,232
ENSMUSG00000093968|Gm8165,0,0,0,0,0,0,0,0
MSTRG.3834|Gm11725,0,9,0,0,0,0,0,0
MSTRG.2586|Cpeb4,1874,1340,1325,1401,1421,1400,1652,1791
ENSMUSG00000075567|Krtap1-4,0,0,0,0,0,0,0,0
MSTRG.17229|Galnt18,1342,683,785,1032,1044,1145,1349,1292
MSTRG.10243|Adam33,1273,2028,1356,1560,1356,1382,1510,1505
MSTRG.9387|Gbgt1,39,40,17,75,66,104,98,66
ENSMUSG00000065402|Mir122,0,0,0,0,0,0,0,0
ENSMUSG00000052496|Pkdrej,24,10,16,23,21,24,20,28
ENSMUSG00000088480|Gm23643,0,0,0,0,0,0,0,0
ENSMUSG00000071005|Ccl19,7,11,6,4,4,1,0,2
MSTRG.14724|Gm24082,0,0,0,0,0,0,0,0
ENSMUSG00000045281|Gpr20,80,33,43,40,0,4,8,5
ENSMUSG00000097473|Gm26585,0,0,0,0,0,0,0,0
MSTRG.10217|Ckap2l,570,274,388,413,723,752,913,930
ENSMUSG00000080696|Gm12825,0,0,0,0,0,0,0,0
MSTRG.19231|Gm24347,0,0,0,0,0,0,0,0
ENSMUSG00000101348|Gm7135,0,0,0,0,0,0,0,0
ENSMUSG00000079588|Tmem182,17,8,10,0,17,4,8,6
MSTRG.6110|9330154K18Rik,2,0,0,0,0,0,1,0
MSTRG.126|Gm7846,99,143,191,112,130,74,87,82
ENSMUSG00000104896|Rnu3b4,0,0,0,0,0,0,0,1
ENSMUSG00000109152|RP24-157G13.1,0,0,0,0,0,0,0,0
MSTRG.5543|Gm16617,4,14,4,3,13,8,17,9
ENSMUSG00000084046|Gm11833,0,0,0,0,0,0,0,0
ENSMUSG00000040170|Fmo2,48,27,28,39,36,21,25,9
MSTRG.3678|Gm25994,1,1,1,1,1,1,1,1
MSTRG.599|Snord82,0,0,0,0,0,0,1,0
ENSMUSG00000082310|Gm12904,0,0,0,0,0,0,0,0
ENSMUSG00000045815|1700101I19Rik,0,0,0,0,0,0,0,0
MSTRG.16776|Lrrk1,2048,1592,1703,1906,3413,3265,3646,3681
ENSMUSG00000054892|Txk,0,4,0,0,0,0,0,0
ENSMUSG00000109077|RP23-94C20.2,0,0,0,0,0,0,0,0
ENSMUSG00000028859|Csf3r,59,47,37,57,35,15,29,64
MSTRG.10234|Fastkd5,459,177,256,176,150,131,119,328
MSTRG.5029|Gm10263,135,163,129,97,142,70,95,172
ENSMUSG00000091061|4930445B16Rik,0,0,0,0,0,0,0,0
ENSMUSG00000001260|Gabrg1,0,0,0,0,0,0,0,0
MSTRG.1003|Tsen15,475,493,521,498,682,572,660,733
MSTRG.4537|Mark3,4293,2574,2858,3270,3165,3192,3468,3569
ENSMUSG00000102585|Gm37439,0,0,0,0,0,0,0,0
ENSMUSG00000089068|Gm22841,0,0,0,0,0,0,0,0
ENSMUSG00000060332|Tmc2,0,0,0,0,0,0,0,0
ENSMUSG00000059043|Olfr15,0,0,0,0,0,0,0,0
ENSMUSG00000108832|RP24-325H17.1,0,0,2,1,0,0,0,1
MSTRG.8132|Elp2,2671,1628,1770,2087,2788,3041,3042,3208
ENSMUSG00000105549|Gm43540,0,0,0,0,0,0,0,0
ENSMUSG00000064508|n-R5s96,0,0,0,0,0,0,0,0
MSTRG.1300|Gm16585,0,0,0,0,0,0,0,0
ENSMUSG00000095778|Gm23016,0,0,0,0,0,0,0,0
ENSMUSG00000087646|Gm1667,0,0,0,0,0,0,0,0
ENSMUSG00000041624|Gucy1a2,109,141,101,76,124,114,126,99
MSTRG.12806|Gm12963,53,53,70,49,79,56,52,55
ENSMUSG00000032530|Lyzl4,11,7,11,4,14,1,9,0
ENSMUSG00000084789|Gm12974,0,0,0,0,0,0,0,0
ENSMUSG00000105897|Gm7646,0,0,0,0,0,0,0,0
ENSMUSG00000096496|Gm25646,0,0,0,0,0,0,0,0
ENSMUSG00000098123|Gm4518,13,5,13,4,5,3,5,6
MSTRG.1570|Il20ra,97,83,65,50,0,2,0,0
MSTRG.12049|Decr1,2089,1144,1562,1721,1856,1723,2140,2099
MSTRG.10581|Zswim3,215,105,104,175,217,274,209,251
ENSMUSG00000098125|Gm9578,0,0,0,0,0,0,0,0
MSTRG.7199|Gm10231,2554,1525,2135,2049,2213,2018,2196,2262
ENSMUSG00000099169|Mir7j,0,0,0,0,0,0,0,0
ENSMUSG00000094129|Gm23944,0,0,0,0,0,0,0,0
ENSMUSG00000031443|F7,8,19,3,11,7,16,17,12
ENSMUSG00000098044|Gm9162,0,0,0,0,0,0,0,0
MSTRG.472|Igfbp5,61612,39795,45358,45546,42844,39236,41451,38374
ENSMUSG00000058244|Olfr506,0,0,0,0,0,0,0,0
ENSMUSG00000092239|1700031A10Rik,0,0,0,0,0,0,0,0
MSTRG.15152|Gm25108,0,0,1,0,1,0,4,0
ENSMUSG00000109267|RP24-215A14.3,0,0,0,0,0,0,0,0
MSTRG.460|Fn1,219310,146635,170492,206047,189421,173945,188586,194219
MSTRG.840|Yod1,574,437,511,367,335,352,349,400
ENSMUSG00000078032|Mir291b,0,0,0,0,0,0,0,0
ENSMUSG00000085251|Gm12326,0,0,0,0,0,0,0,0
MSTRG.11056|Med12l,216,171,199,252,73,71,82,82
MSTRG.15954|2810454H06Rik,16,17,12,24,47,51,24,26
MSTRG.15645|Gm44045,0,0,0,0,0,0,0,0
ENSMUSG00000095906|Gm7421,0,0,0,0,0,0,0,0
ENSMUSG00000108377|RP24-168I21.1,0,0,0,0,0,0,0,0
MSTRG.20307|Hdac8,316,206,222,281,368,449,443,372
MSTRG.10447|Myh7b,28,48,38,35,13,2,8,3
ENSMUSG00000096047|n-R5s211,0,0,0,0,0,0,0,0
ENSMUSG00000099992|Gm21435,0,0,0,0,0,0,0,0
ENSMUSG00000100073|Gm29404,0,0,0,0,0,0,0,0
ENSMUSG00000076879|Traj52,0,0,0,0,0,0,0,0
ENSMUSG00000098027|Gm27004,0,0,0,0,0,0,0,0
MSTRG.11894|D530037P16Rik,0,0,0,0,0,0,0,0
ENSMUSG00000102129|Gm28969,0,0,0,0,0,0,0,0
ENSMUSG00000087960|Gm25392,0,0,0,0,0,0,0,0
ENSMUSG00000101703|Gm1982,0,0,0,0,0,0,0,0
ENSMUSG00000009216|Fam163b,8,3,0,0,0,3,0,0
MSTRG.3530|Gm27374,0,0,0,0,0,0,0,0
ENSMUSG00000094693|Gm4726,0,0,0,0,0,0,0,0
ENSMUSG00000100995|Gm29525,0,0,0,0,0,0,0,0
MSTRG.463|Gm23472,0,1,0,0,0,0,0,0
ENSMUSG00000104817|Gm44358,0,0,0,0,0,0,0,0
MSTRG.13477|Agbl5,99,163,142,122,257,282,255,294
MSTRG.13582|Cpz,8495,3412,4444,5590,6737,5897,6574,6545
MSTRG.724|Fam174a,1799,1902,1962,1636,1766,1229,1547,1426
MSTRG.14237|Tmem119,7765,3989,5404,6306,12478,11926,14385,17385
ENSMUSG00000065254|Gm23973,0,0,0,0,0,0,0,0
MSTRG.4136|Ppp2r3c,783,515,680,600,637,755,664,733
MSTRG.10661|Rae1,1653,956,1043,1363,1266,1301,1495,1498
MSTRG.5417|Il17rb,12,7,11,13,14,8,0,14
MSTRG.15877|Nop2,1945,1302,1180,1426,1080,1184,1297,1268
ENSMUSG00000098132|Rassf10,72,40,40,58,2,0,0,5
ENSMUSG00000063376|Ifna13,0,0,0,0,0,0,0,0
MSTRG.4986|Cdk20,190,120,169,114,338,299,296,288
ENSMUSG00000108731|RP23-165I8.3,0,0,0,0,0,0,0,0
ENSMUSG00000105327|Gm9409,0,0,0,0,0,0,0,0
MSTRG.15971|Plbd1,278,134,152,157,161,210,206,206
ENSMUSG00000101564|Gm5703,10,0,0,0,0,0,0,0
ENSMUSG00000046991|Wdr27,50,25,24,31,33,10,23,40
ENSMUSG00000102304|Gm35843,0,0,0,0,0,0,0,0
MSTRG.4324|Lin52,333,216,242,257,398,405,421,402
MSTRG.10750|Gmeb2,1027,741,808,792,741,799,835,975
ENSMUSG00000084295|Olfr1235-ps1,0,0,0,0,0,0,0,0
ENSMUSG00000028008|Asic5,0,0,0,0,0,0,0,0
ENSMUSG00000097429|Gm26520,9,14,13,10,15,10,8,3
MSTRG.8431|Cep76,955,484,677,826,604,485,616,694
MSTRG.2996|Plscr3,5137,3209,3782,4172,4849,4773,5060,5136
MSTRG.1019|Npl,152,91,104,114,103,80,127,158
MSTRG.11206|Ntrk1,0,0,0,2,0,0,0,0
ENSMUSG00000106074|Mir3969,0,0,0,0,0,0,0,0
MSTRG.1054|Soat1,3756,2289,2625,2946,2355,2365,2839,2970
MSTRG.15470|Cyp26b1,9877,6902,7239,8064,2760,2963,3029,2900
MSTRG.14892|Gm43598,2,6,4,0,6,0,2,5
MSTRG.4294|Med6,841,473,671,523,682,602,668,680
MSTRG.2056|Txnrd1,14425,8282,9053,10428,4342,4211,4996,5117
MSTRG.12608|Snord38a,1,1,1,1,1,0,1,0
ENSMUSG00000100640|Gm29073,0,0,0,0,0,0,0,0
ENSMUSG00000106253|Mir468,0,0,0,0,0,0,0,0
ENSMUSG00000098345|Gm27847,0,0,0,0,0,0,0,0
MSTRG.6319|Adsl,1064,792,816,949,1250,1318,1340,1387
ENSMUSG00000024770|Lipn,5,2,15,2,5,6,0,10
MSTRG.462|D230017M19Rik,40,39,47,25,56,62,77,77
ENSMUSG00000050799|Hist1h2ba,1,1,1,4,1,1,1,1
MSTRG.20113|Gm14890,0,0,0,0,0,0,0,0
ENSMUSG00000066239|Olfr519,0,0,0,0,0,0,0,0
MSTRG.8226|Hars,3110,1721,2184,2585,2431,2402,2310,2482
MSTRG.3714|Gm15642,0,0,0,0,0,0,0,0
ENSMUSG00000095254|Gm9257,0,0,1,0,1,0,0,0
ENSMUSG00000107053|1700021F13Rik,0,0,0,0,0,0,0,0
ENSMUSG00000094031|Gm24656,0,0,0,0,0,0,0,0
ENSMUSG00000085831|1700003G13Rik,0,0,0,0,0,0,0,0
ENSMUSG00000095312|Olfr382,0,0,0,0,0,0,0,0
ENSMUSG00000081648|Gm13423,0,4,3,2,0,0,0,0
MSTRG.6105|Sntb1,136,48,55,80,69,139,97,93
ENSMUSG00000029699|Ssc4d,65,53,33,58,75,56,73,80
ENSMUSG00000096866|Gm22260,0,0,0,0,0,0,0,0
MSTRG.7263|Gm16052,6,10,9,2,21,20,25,25
MSTRG.9628|Tnfaip6,8048,3910,5048,5977,628,502,497,559
ENSMUSG00000073916|Olfr669,0,0,0,0,0,0,0,0
ENSMUSG00000050650|Mrgpra1,0,0,0,0,0,0,0,0
MSTRG.3796|Galr2,46,27,36,31,135,95,121,103
MSTRG.8656|Nrxn2,198,162,189,178,89,86,109,81
MSTRG.18478|Ddx19a,2693,1397,1786,1987,2103,2143,2112,2298
ENSMUSG00000092259|Vmn2r-ps68,0,0,0,0,0,0,0,0
MSTRG.16249|Opa3,1468,815,977,1054,1475,1463,1342,1491
ENSMUSG00000042498|D330045A20Rik,19,17,29,16,15,15,19,47
ENSMUSG00000072600|Ear-ps9,0,0,0,0,0,0,0,0
MSTRG.18383|Tppp3,517,386,438,425,466,486,473,500
MSTRG.2994|Nlgn2,8091,7682,6885,7548,5546,5360,5573,5762
ENSMUSG00000105756|Gm44467,0,0,0,0,0,0,0,0
ENSMUSG00000102724|Flg,1,0,0,0,0,0,0,0
ENSMUSG00000102658|Gm37076,0,0,0,0,0,0,0,0
ENSMUSG00000093072|Gm25950,0,0,0,0,0,0,0,0
MSTRG.10654|Cstf1,1502,776,818,1066,977,1040,1201,1128
ENSMUSG00000090968|Gm3978,1,2,0,1,0,0,2,2
ENSMUSG00000108711|RP23-399P8.1,0,0,0,0,0,0,0,0
ENSMUSG00000095105|Edaradd,14,8,16,17,10,15,15,7
ENSMUSG00000099782|Gm20903,0,0,0,0,0,0,0,0
MSTRG.10035|BC052040,82,49,73,93,214,283,322,280
MSTRG.5763|Chmp7,2559,1472,1798,1932,2274,2340,2518,2401
MSTRG.11892|Col24a1,3705,1683,1884,2789,2278,2495,3151,4267
MSTRG.17661|Igf2os,114,70,53,69,114,110,123,142
MSTRG.16147|RP23-419K14.8,193,156,168,191,264,215,189,252
MSTRG.9895|Ckap5,2967,1977,2104,2380,3087,3099,3591,3740
MSTRG.19182|Gramd2,2391,2032,1826,2133,638,752,814,1159
MSTRG.12763|Sfpq,10264,7477,6762,8060,5561,6043,6903,6872
ENSMUSG00000094928|1700122O11Rik,0,0,0,0,0,0,0,0
MSTRG.9003|Fbxl15,340,159,229,298,293,314,407,289
MSTRG.7660|Mir877,1,1,1,1,0,0,0,0
ENSMUSG00000107735|Gm44173,0,0,0,0,0,0,0,0
MSTRG.8765|A330040F15Rik,5,14,20,7,6,5,42,16
ENSMUSG00000088644|Gm26485,0,0,0,0,0,0,0,0
MSTRG.16435|RP24-425B15.5,5,6,0,7,9,8,21,16
MSTRG.2865|Natd1,1561,722,1039,1466,1789,1802,1861,2028
ENSMUSG00000081921|Gm12858,0,0,2,0,2,0,0,0
ENSMUSG00000093727|Obox3-ps5,0,0,0,0,0,0,0,0
ENSMUSG00000024992|Pde6c,0,0,0,4,5,0,0,0
MSTRG.621|Efhd1os,0,0,0,0,0,0,0,0
MSTRG.1736|Gopc,1903,1248,1466,1687,1904,1881,2205,2129
MSTRG.16680|Tsg101,3224,1989,2565,2790,2845,2952,3034,3267
ENSMUSG00000089859|Gm13769,0,0,0,0,0,0,0,0
MSTRG.13824|Gm43793,0,0,2,0,3,0,0,0
ENSMUSG00000106078|Gm43697,0,0,0,0,0,0,0,0
MSTRG.14193|Pus1,465,349,361,440,633,482,569,666
ENSMUSG00000030909|Anks4b,2,0,0,0,2,0,0,2
MSTRG.3663|Limd2,1382,918,1022,1171,1813,1648,1713,1824
ENSMUSG00000089992|G6pd2,0,0,0,0,0,0,0,0
ENSMUSG00000054951|9130008F23Rik,27,23,33,38,42,28,38,48
MSTRG.6848|Hes1,1859,1191,1421,1479,1012,1059,1161,1382
ENSMUSG00000064798|n-R5s193,0,0,0,0,0,0,0,0
MSTRG.7605|Gm20481,0,0,0,0,0,0,0,0
ENSMUSG00000095064|Vmn1r135,0,0,0,0,0,0,0,0
ENSMUSG00000108811|RP23-2D23.2,0,0,0,0,0,0,0,0
MSTRG.14167|Gm43136,5,10,2,6,7,6,2,1
ENSMUSG00000071262|Zfp957,0,0,0,0,0,0,0,6
ENSMUSG00000034000|Neu4,0,0,0,0,0,0,0,0
MSTRG.17513|Mir7061,0,3,1,0,0,1,0,0
ENSMUSG00000100740|Gm29476,0,0,0,0,0,0,0,0
ENSMUSG00000087544|Gm13923,0,0,0,0,0,0,0,0
MSTRG.8231|Gm38225,0,1,0,1,0,0,0,0
ENSMUSG00000101826|Gm8581,0,0,0,0,0,3,0,0
ENSMUSG00000099894|Gm20911,0,0,0,0,0,0,0,0
MSTRG.225|Gm16894,0,2,7,6,13,10,5,6
MSTRG.15806|Gm25193,0,7,0,9,0,0,0,2
MSTRG.888|Zbed6,25,29,14,14,15,18,21,15
MSTRG.1276|Cep170,3361,2451,2512,2833,4286,4782,5006,5607
ENSMUSG00000104006|Gm38333,0,0,0,0,0,0,0,0
ENSMUSG00000090326|Dthd1,0,0,0,0,0,0,0,0
ENSMUSG00000091849|Gm17188,0,0,0,0,0,0,0,0
MSTRG.4465|Ccdc85c,90,65,70,74,104,100,91,85
MSTRG.7827|Ticam1,942,526,466,575,995,958,1083,1141
MSTRG.15917|Gm44371,0,0,0,0,0,0,0,0
ENSMUSG00000031098|Syt8,12,20,19,14,22,16,8,14
ENSMUSG00000093905|Gm25023,0,0,0,0,0,0,0,0
MSTRG.19179|Hexa,16334,7941,10544,12299,13076,12422,13398,13377
MSTRG.8024|Gm23964,0,3,0,0,0,0,3,0
MSTRG.8045|Rpl27-ps3,8982,8370,10437,8512,7058,5857,6130,6269
MSTRG.5477|Eif1-ps1,22,12,14,22,13,9,6,20
MSTRG.20470|Wnk3,117,77,109,100,169,131,236,194
ENSMUSG00000101544|Gm29422,0,0,0,0,0,0,0,0
ENSMUSG00000105193|Gm18971,0,0,0,0,0,0,0,0
ENSMUSG00000068078|2310034C09Rik,0,0,0,0,0,0,0,0
ENSMUSG00000083484|Gm14574,0,0,0,0,0,0,0,0
ENSMUSG00000103488|Gm37997,0,0,0,0,0,0,0,0
ENSMUSG00000101815|Gm29028,0,0,0,0,0,0,0,0
ENSMUSG00000076539|Igkv4-81,0,0,0,0,0,0,0,0
MSTRG.9137|Ccdc3,671,343,347,495,465,370,480,464
ENSMUSG00000084197|Gm9089,0,0,0,0,0,0,0,0
ENSMUSG00000088840|Gm26358,0,0,0,0,0,0,0,0
ENSMUSG00000108860|RP24-74L7.6,0,0,0,0,0,0,0,0
ENSMUSG00000054379|2410024N13Rik,0,0,0,0,0,0,0,0
ENSMUSG00000107438|Gm43945,0,0,0,0,0,0,0,0
ENSMUSG00000102215|Gm2464,0,0,2,0,0,0,0,0
ENSMUSG00000101362|Mrgprb9-ps,0,0,0,0,0,0,0,0
MSTRG.9028|Mir6995,1,1,2,1,0,0,1,0
MSTRG.2974|Kdm6b,3922,3306,3131,3741,3278,3135,3431,3308
MSTRG.12965|Gm27646,1,1,1,1,1,1,1,1
ENSMUSG00000068810|Olfr1187-ps1,0,0,0,0,0,0,0,0
MSTRG.3679|Cep95,143,187,146,158,294,260,343,375
MSTRG.15010|Gm20756,66,88,97,50,85,74,85,96
ENSMUSG00000097603|A430010J10Rik,0,6,0,2,4,0,0,4
ENSMUSG00000079363|Gbp4,15,16,7,13,29,31,20,25
ENSMUSG00000030762|Aqp8,0,0,0,6,0,0,0,0
ENSMUSG00000020826|Nos2,6,0,5,0,2,0,0,0
MSTRG.5212|2610204G07Rik,0,2,0,0,10,11,7,5
ENSMUSG00000101357|Gm2495,0,0,0,0,0,0,0,0
MSTRG.6643|Alg1,1433,750,958,1192,1152,1000,1400,1272
MSTRG.4222|Ppm1a,4007,2518,3127,3447,3701,3721,3846,4103
ENSMUSG00000091199|Gm2619,3,5,7,8,0,3,0,5
ENSMUSG00000096906|Gm26506,0,0,0,0,0,0,0,0
